ticker,in_legacy_quality,in_legacy_market,in_ranking,exchange,sector_raw,has_market_data,has_finance_data,data_quality_status,possible_issue,recommended_action
VE2,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VE3,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VE4,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VE8,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VE9,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VEA,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VEC,True,True,True,UPCoM,Công nghệ Thông tin / Công nghệ Thông tin / Thiết bị và Phần cứng / Phần cứng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VEF,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VES,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VET,True,True,True,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VFC,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VFG,True,True,True,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VFR,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VFS,True,True,True,HNX,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VGC,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VGG,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VGI,True,True,True,UPCoM,Viễn thông / Viễn thông / Viễn thông di động / Viễn thông di động,True,True,OK_FOR_PROVISIONAL_SCREEN,OK,Eligible for provisional evidence prioritization only.
VGL,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VGP,True,True,True,HNX,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VGR,True,True,True,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",True,True,OK_FOR_PROVISIONAL_SCREEN,OK,Eligible for provisional evidence prioritization only.
VGS,True,True,True,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VGT,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VGV,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VHC,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VHD,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VHE,True,True,True,HNX,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VHF,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VHG,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Công nghiệp phức hợp,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VHH,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VHI,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VHL,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VHM,True,True,True,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIB,True,True,True,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIC,True,True,True,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VID,True,True,True,HOSE,Nguyên vật liệu / Tài nguyên Cơ bản / Lâm nghiệp và Giấy / Sản xuất giấy,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIE,True,True,True,UPCoM,Công nghệ Thông tin / Công nghệ Thông tin / Thiết bị và Phần cứng / Thiết bị viễn thông,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIF,True,True,True,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Lâm nghiệp và Giấy / Lâm sản và Chế biến gỗ,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIG,True,True,True,HNX,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIH,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VIM,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIN,True,True,True,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIP,True,True,True,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIR,True,True,True,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Khách sạn,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VIS,True,True,True,HOSE,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIT,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VIW,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VIX,True,True,True,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VJC,True,True,True,HOSE,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Hàng không,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VKC,True,True,True,UPCoM,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Lốp xe,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VKD,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Đồ uống & giải khát,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VKP,True,True,True,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VLA,True,True,True,HNX,Công nghệ Thông tin / Công nghệ Thông tin / Phần mềm & Dịch vụ Máy tính / Phần mềm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VLB,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VLC,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VLF,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VLG,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VLP,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VLS,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VLW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VMA,True,True,True,UPCoM,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Sản xuất ô tô,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VMC,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VMD,True,True,True,HOSE,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VMG,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VMI,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VMK,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VMS,True,True,True,HNX,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VMT,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VNA,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNB,True,True,True,UPCoM,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNC,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VND,True,True,True,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNE,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNF,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNG,True,True,True,HOSE,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Khách sạn,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNH,True,True,True,UPCoM,Tài chính / Dịch vụ tài chính / Quỹ đầu tư / Quỹ đầu tư,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNI,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNL,True,True,True,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNM,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNP,True,True,True,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNR,True,True,True,HNX,Tài chính / Bảo hiểm / Bảo hiểm phi nhân thọ / Tái bảo hiểm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VNS,True,True,True,HOSE,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
