ticker,input_rank,rank_source,stage,stage_assignment_status,assignment_reason,official_files_per_ticker_min,official_files_per_ticker_max,target_max_tickers_for_stage,template_only,manual_review_required,no_financial_claim
RCL,1582,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
RDP,1583,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
REE,1584,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
RGC,1585,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
RGG,1586,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
RIC,1587,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
ROS,1588,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
RTB,1589,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
RYG,1590,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
S12,1591,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
S27,1592,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
S4A,1593,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
S55,1594,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
S72,1595,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
S74,1596,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
S96,1597,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
S99,1598,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SAB,1599,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SAC,1600,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SAF,1601,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SAL,1602,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SAM,1603,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SAP,1604,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SAS,1605,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SAV,1606,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SB1,1607,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBA,1608,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBB,1609,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBD,1610,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBG,1611,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBH,1612,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBL,1613,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBM,1614,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBR,1615,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBS,1616,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBT,1617,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SBV,1618,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SC5,1619,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCA,1620,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCC,1621,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCD,1622,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCG,1623,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCI,1624,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCJ,1625,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCL,1626,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCO,1627,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCR,1628,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCS,1629,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCV,1630,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SCY,1631,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD1,1632,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD2,1633,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD3,1634,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD4,1635,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD5,1636,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD6,1637,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD7,1638,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD8,1639,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SD9,1640,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDA,1641,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDB,1642,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDC,1643,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDD,1644,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDG,1645,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDH,1646,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDJ,1647,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDK,1648,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDN,1649,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDP,1650,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDT,1651,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDU,1652,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDV,1653,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDX,1654,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SDY,1655,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SEA,1656,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SEB,1657,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SED,1658,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SEP,1659,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
SFC,1660,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
